# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240617
# Data de termino: 20240623
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Sequencias em Campeonato como mandante;20240620;2;1;0;29.5;0;0;0
Sequencias em Estadio;20240620;2;1;0;4;0;0;0
Sequencias por Adversarios;20240620;2;1;0;3.5;0;0;0
Somalia 2008;20240622;2;1;0;0;0;0;0
Sao Paulo 0 X 3 Fluminense;20240618;2;1;0;10.5;0;0;0
Tato 1988;20240620;2;1;0;28.5;0;0;0
Tec - Fernando Diniz;20240621;2;2;0;148.5;0;0;0
Tec - Renato Gaucho;20240622;2;2;0;13.5;0;0;0
Tec - Zeze Moreira;20240620;2;1;0;0;0;0;0
Todos os Jogos contra Nelsinho Rosa;20240620;2;2;2;0;0;0;0
Todos os Jogos do German Cano;20240619;2;1;0;23;0;0;0
Todos os Jogos no(a) Engenheiro Araripe;20240623;2;2;1;34;0;0;0
Todos os jogos no(a) Brasileiro;20240621;2;1;0;0;0;0;0
Treinador com mais jogos;20240620;2;2;0;19;0;0;0
Tricolor 1993;20240620;2;2;2;0;0;0;0
Tecnico;20240618;2;2;0;5;0;0;0
Tecnicos em Classico;20240620;2;2;0;4;0;0;0
Washington 1989;20240620;2;1;0;10;0;0;0
Ultimas Sequencias de 4 jogos;20240620;2;2;0;18.5;0;0;0
Ultimos 200 jogos;20240620;2;1;0;70.5;0;0;0
Ultimos 300 jogos;20240620;2;1;0;356.5;0;0;0
Ultimos Jogos;20240620;2;1;0;12.5;0;0;0
(not set);20240617;1;1;0;7;0;0;0
(not set);20240622;1;1;0;1;0;0;0
1 ª passagem de Abel;20240620;1;1;0;4;0;0;0
1 ª passagem de Abel;20240621;1;1;0;1;0;0;0
12º Jogador - Abel na 4ª passagem;20240619;1;1;0;2;0;0;0
12º Jogador - no Brasileiro 2010;20240619;1;1;0;3;0;0;0
12º Jogador - no Brasileiro 2024;20240619;1;1;0;4;0;0;0
12º Jogador em Campeonato;20240619;1;1;0;6;0;0;0
17º lugar;20240617;1;1;0;5;0;0;0
18º lugar;20240617;1;1;0;22;0;0;0
1908 a 1909;20240617;1;1;0;3;0;0;0
1916 a 1947;20240617;1;1;0;6;0;0;0
1991 a 2000;20240617;1;1;0;3;0;0;0
19º lugar;20240617;1;1;0;4;0;0;0
1º lugar;20240621;1;1;0;12;0;0;0
20 Maiores Artilheiros Anuais;20240618;1;1;0;2;0;0;0
20 Maiores Artilheiros Anuais;20240619;1;1;0;1;0;0;0
2021 a 2024;20240617;1;1;0;17;0;0;0
2023 - Sabado;20240619;1;1;0;6;0;0;0
2023 x 2024;20240617;1;1;0;20;0;0;0
20º lugar;20240621;1;1;0;13;0;0;0
22º lugar;20240621;1;1;0;12;0;0;0
23º lugar;20240622;1;1;0;3;0;0;0
3 ª passagem de Marcao;20240622;1;1;0;0;0;0;0
3 ª passagem de Marcao;20240623;1;0;0;0;0;0;0
30 Adversarios que mais jogamos;20240620;1;1;0;29;0;0;0
30 Adversarios que mais jogamos;20240621;1;1;0;20;0;0;0
30 Adversarios que mais jogamos;20240622;1;1;0;35;0;0;0
30 Adversarios que mais jogamos;20240623;1;1;0;3;0;0;0
30 Estadios onde mais jogamos;20240617;1;1;0;3;0;0;0
30 Estadios onde mais jogamos;20240622;1;1;0;42;0;0;0
40 Maiores idolos;20240618;1;1;0;2;0;0;0
40 Maiores idolos;20240619;1;1;0;37;0;0;0
4º lugar;20240618;1;0;0;0;0;0;0
A. Todd x Aarne Erikson;20240617;1;1;0;4;0;0;0
ABC 0 X 1 Fluminense;20240618;1;1;0;11;0;0;0
Abel - 1976 em Classicos;20240617;1;1;0;4;0;0;0
Abel - 1976 em Classicos;20240618;1;1;0;1;0;0;0
Abel - 2018;20240620;1;1;0;0;0;0;0
Abel - Ademir Fonseca;20240620;1;1;0;1;0;0;0
Abel - Adriano Magrao 2007;20240620;1;1;0;2;0;0;0
Abel - Aflitos;20240620;1;1;0;1;0;0;0
Abel - Alex Gomes Stefano;20240620;1;1;0;3;0;0;0
Abel - America;20240620;1;1;0;1;0;0;0
Abel - Brasileiro 2005;20240620;1;1;0;6;0;0;0
Abel - Brasileiro 2012;20240620;1;1;0;3;0;0;0
Abel 1976;20240618;1;1;0;10;0;0;0
Abel 1976;20240619;1;1;0;241;0;0;0
Abel 1976 x Abel Hernandez 2021;20240619;1;1;0;20;0;0;0
Abel Hernandez 2021;20240621;1;1;0;6;0;0;0
Abel em 01/01/2005 - 31/12/2005;20240621;1;1;0;2;0;0;0
Abel em Classicos;20240617;1;1;0;3;0;0;0
Abel em Classicos;20240620;1;1;0;1;0;0;0
Abel x Abel Ferreira;20240621;1;1;0;80;0;0;0
Abel x Admildo Chirol;20240621;1;1;0;1;0;0;0
Abel x Fernando Diniz;20240620;1;1;0;3;0;0;0
Abel x Fernando Diniz;20240621;1;1;0;47;0;0;0
Adalberto 1955 - Gols sofridos por Adversario;20240619;1;1;0;1;0;0;0
Adalberto 1955 - Gols sofridos por Estadio;20240619;1;1;0;39;0;0;0
Adidas;20240622;1;1;0;14;0;0;0
Adilson 1999;20240623;1;1;0;29;0;0;0
Adolpho Simonsen 1905;20240623;1;1;0;0;0;0;0
Adriano 1998;20240622;1;1;0;16;0;0;0
Adversario;20240620;1;1;0;4;0;0;0
Adversario do mesmo pais;20240617;1;1;0;4;0;0;0
Adversario x Campeonato;20240617;1;1;0;21;0;0;0
Adversario x Campeonato;20240618;1;1;0;20;0;0;0
Adversario x Campeonato;20240620;1;1;0;0;0;0;0
Adversario x Campeonato;20240622;1;1;0;12;0;0;0
Adversario x Campeonato;20240623;1;1;0;21;0;0;0
Adversario x Campeonato x Estadio;20240617;1;1;0;16;0;0;0
Adversario x Estadio;20240618;1;1;0;11;0;0;0
Adversario x Estadio;20240622;1;1;0;214;0;0;0
Adversario x Tecnico;20240623;1;1;0;14;0;0;0
Adversario x Arbitro;20240621;1;1;0;2;0;0;0
Adversarios Argentina;20240617;1;1;0;78;0;0;0
Adversarios Espirito Santo;20240619;1;1;0;13;0;0;0
Adversarios da Argentina;20240617;1;1;0;15;0;0;0
Adversarios do mesmo pais em campeonato;20240617;1;1;0;22;0;0;0
Adversarios em vantagem;20240617;1;1;0;24;0;0;0
Aflitos - Brasileiro 1994;20240617;1;1;0;1;0;0;0
Aflitos - Brasileiro 2012;20240617;1;1;0;1;0;0;0
Aflitos x Alfredo Jaconi;20240617;1;1;0;7;0;0;0
Alair Correia - Sabado;20240619;1;1;0;1;0;0;0
Alaor Prata;20240617;1;1;0;5;0;0;0
Alaor Prata;20240620;1;1;0;9;0;0;0
Alaor Prata em 1939;20240620;1;1;0;1;0;0;0
Alaor Prata em classicos;20240617;1;1;0;43;0;0;0
Albino 1933;20240620;1;1;1;56;0;0;0
Alcindo 1997;20240622;1;1;0;10;0;0;0
Alfredo Jaconi - Anselmo da Costa;20240617;1;1;0;3;0;0;0
Alfredo Jaconi - Quarta Feira;20240619;1;1;0;1;0;0;0
Almeidao - Quinta Feira;20240619;1;1;0;9;0;0;0
Amarelos do Abel - 1976;20240618;1;1;0;10;0;0;0
Amarelos do Marrony - 2023;20240619;1;1;0;1;0;0;0
Amauri 1983;20240618;1;1;1;39;0;0;0
Amaury 1935;20240623;1;1;0;2;0;0;0
Americano 1 X 0 Fluminense;20240620;1;1;0;4;0;0;0
Americano 1 X 0 Fluminense;20240623;1;1;0;4;0;0;0
Americano 2 X 2 Fluminense;20240620;1;1;0;7;0;0;0
Amigao;20240622;1;1;0;5;0;0;0
Amistoso Internacional 1984;20240621;1;1;0;12;0;0;0
Amistoso Internacional 1985;20240621;1;1;0;26;0;0;0
Amistoso Internacional 1986;20240621;1;1;0;36;0;0;0
America - Domingo;20240619;1;1;0;4;0;0;0
America - Quarta Feira;20240619;1;1;0;55;0;0;0
America 1 X 6 Fluminense;20240619;1;1;1;0;0;0;0
America-RJ x Bangu-RJ;20240617;1;1;0;6;0;0;0
Americo Couto 1904;20240623;1;1;0;20;0;0;0
Americo Couto 1904 - Gols sofridos por Estadio;20240619;1;1;0;2;0;0;0
Anderson Daronco;20240617;1;1;0;1;0;0;0
Anderson Daronco;20240621;1;1;0;3;0;0;0
Anderson Daronco;20240622;1;1;0;5;0;0;0
Andres Matonte;20240619;1;1;0;2;0;0;0
Andre 2024;20240619;1;1;0;10;0;0;0
Andre Luiz Bento;20240622;1;1;0;15;0;0;0
Andre Moritz 2007;20240623;1;1;0;5;0;0;0
Aniversariantes do dia;20240619;1;1;0;42;0;0;0
Aniversariantes em 18 / 06;20240618;1;1;0;30;0;0;0
Aniversariantes em 19 / 01;20240619;1;1;0;10;0;0;0
Aniversariantes em 19 / 06;20240618;1;1;0;1;0;0;0
Aniversariantes em 20 / 06;20240618;1;1;0;5;0;0;0
Aniversariantes em 21 / 06;20240618;1;1;0;0;0;0;0
Aniversariantes em 21 / 07;20240618;1;1;0;0;0;0;0
Aniversariantes em 26 / 03;20240618;1;1;0;2;0;0;0
Aniversariantes em 27 / 08;20240619;1;1;0;8;0;0;0
Ano 2023;20240617;1;1;0;5;0;0;0
Ano 2024;20240617;1;1;0;96;0;0;0
Ano a ano;20240617;1;1;0;15;0;0;0
Aproveitamento Tecnicos;20240620;1;1;0;2;0;0;0
Aproveitamento Tecnicos contra America;20240620;1;1;0;2;0;0;0
Aproveitamento Tecnicos contra America;20240621;1;1;0;14;0;0;0
Aproveitamento Tecnicos contra Botafogo;20240621;1;1;0;43;0;0;0
Aproveitamento Tecnicos no;20240618;1;1;0;138;0;0;0
Aproveitamento Tecnicos no;20240619;1;1;0;28;0;0;0
Aproveitamento Tecnicos no Brasileiro;20240620;1;1;0;1;0;0;0
Aproveitamento de Tecnicos Adversarios;20240620;1;1;0;2;0;0;0
Aproveitamento de tecnicos contra Adversarios;20240620;1;1;0;7;0;0;0
Aproveitamento de tecnicos contra Adversarios;20240621;1;1;0;12;0;0;0
Aproveitamento por camisa;20240617;1;1;0;19;0;0;0
Aproveitamento por camisa;20240620;1;1;0;13;0;0;0
Aproveitamento por camisa;20240621;1;1;0;13;0;0;0
Aproveitamento por camisa;20240622;1;1;0;5;0;0;0
Arena Pantanal;20240622;1;1;0;9;0;0;0
Argentinos Juniors 1 X 1 Fluminense;20240621;1;1;0;22;0;0;0
Arinelson 1999;20240622;1;1;1;12;0;0;0
Armandinho 1935;20240623;1;1;1;14;0;0;0
Armando Marques;20240622;1;1;0;248;0;0;0
Arnaldo Cesar Coelho;20240617;1;1;0;58;0;0;0
Arnaldo Guinle contra America;20240622;1;1;0;2;0;0;0
Arnaldo Guinle contra Bonsucesso;20240622;1;1;0;1;0;0;0
Arouca 2008;20240623;1;1;0;4;0;0;0
Arruda - Aldo 1987;20240617;1;1;0;3;0;0;0
Arthur 2024;20240619;1;1;0;36;0;0;0
Artilharia com Tecnico;20240620;1;1;0;6;0;0;0
Artilharia com Tecnico;20240621;1;1;0;4;0;0;0
Artilharia em passagem de Tecnico;20240620;1;1;0;6;0;0;0
Artilharia em passagem de Tecnico;20240621;1;1;0;4;0;0;0
Artilheiro por periodo;20240619;1;1;0;11;0;0;0
Artilheiros Anuais;20240618;1;1;0;4;0;0;0
Artilheiros Anuais;20240619;1;1;0;1;0;0;0
Artilheiros Estrangeiros;20240619;1;1;0;1;0;0;0
Artilheiros Estrangeiros por ano;20240619;1;1;0;2;0;0;0
Artilheiros com Abel;20240620;1;1;0;2;0;0;0
Artilheiros com Abel;20240621;1;1;0;2;0;0;0
Artilheiros com Abel 1ª passagem;20240620;1;1;0;2;0;0;0
Artilheiros com Abel 2ª passagem;20240621;1;1;0;2;0;0;0
Artilheiros contra - -;20240618;1;1;0;5;0;0;0
Artilheiros contra - -;20240619;1;1;0;1;0;0;0
Artilheiros contra America;20240619;1;1;0;1;0;0;0
Artilheiros contra America - Brasileiro - Maracana;20240618;1;1;0;48;0;0;0
Artilheiros contra America - Brasileiro 1975 - Maracana;20240618;1;1;0;119;0;0;0
Artilheiros contra America - Brasileiro1975 - Maracana;20240618;1;1;0;5;0;0;0
Artilheiros contra America - Carioca;20240618;1;1;0;3;0;0;0
Artilheiros contra America - Carioca 1994;20240618;1;1;0;2;0;0;0
Artilheiros contra America - Carioca 1995;20240618;1;1;0;1;0;0;0
Artilheiros contra Botafogo - Brasileiro;20240618;1;1;0;7;0;0;0
Artilheiros contra Botafogo - Brasileiro;20240619;1;1;0;2;0;0;0
Artilheiros contra Botafogo - Brasileiro - Engenhao;20240618;1;1;0;2;0;0;0
Artilheiros contra Botafogo - Brasileiro 2009;20240618;1;1;0;4;0;0;0
Artilheiros contra Botafogo - Brasileiro 2010 - Engenhao;20240618;1;1;0;23;0;0;0
Artilheiros contra Botafogo - Brasileiro 2010 - Engenhao;20240619;1;1;0;3;0;0;0
Artilheiros contra Botafogo - Brasileiro 2012 - Engenhao;20240618;1;1;0;3;0;0;0
Artilheiros contra CSA;20240618;1;1;0;5;0;0;0
Artilheiros contra Corinthians;20240618;1;1;0;38;0;0;0
Artilheiros contra Cruzeiro - Brasileiro;20240619;1;1;0;33;0;0;0
Artilheiros contra Cruzeiro - Brasileiro 2010;20240619;1;1;0;3;0;0;0
Artilheiros contra Cruzeiro - Copa do Brasil - Mineirao;20240619;1;1;0;10;0;0;0
Artilheiros dos Seculos;20240619;1;1;0;5;0;0;0
Artilheiros em 2024;20240619;1;1;0;2;0;0;0
Artilheiros em jogos oficiais;20240619;1;1;0;1;0;0;0
Artilheiros entre 1/1/2020 e 31/12/2024;20240618;1;1;0;5;0;0;0
Artilheiros entre 1/1/2023 e 31/12/2024;20240618;1;1;0;2;0;0;0
Artilheiros entre 1/1/2023 e 31/12/2024;20240619;1;1;0;3;0;0;0
Artilheiros mais novos;20240618;1;1;0;3;0;0;0
Artilheiros mais novos do seculo XX;20240618;1;1;0;1;0;0;0
Artilheiros mais novos do seculo XX;20240619;1;1;0;1;0;0;0
Artilheiros mais novos do seculo XXI;20240618;1;1;0;1;0;0;0
Artilheiros mais novos do seculo XXI;20240619;1;1;0;2;0;0;0
Artilheiros mais velhos;20240618;1;1;0;1;0;0;0
Artilheiros mais velhos do seculo XX;20240618;1;1;0;1;0;0;0
Artilheiros mais velhos do seculo XX;20240619;1;1;0;2;0;0;0
Artilheiros mais velhos do seculo XXI;20240618;1;1;0;1;0;0;0
Artilheiros mais velhos do seculo XXI;20240619;1;1;0;4;0;0;0
Artilheiros na temporada 2024;20240619;1;1;0;2;0;0;0
Artilheiros no(a) Aflitos em Brasileiro;20240618;1;1;0;3;0;0;0
Artilheiros no(a) Alair Correia;20240618;1;1;0;2;0;0;0
Artilheiros no(a) Alfredo Jaconi;20240618;1;1;0;2;0;0;0
Artilheiros no(a) Brasileiro;20240619;1;1;0;3;0;0;0
Artilheiros no(a) Brasileiro 2010;20240618;1;1;0;2;0;0;0
Artilheiros no(a) Brasileiro 2012;20240618;1;1;0;45;0;0;0
Artilheiros no(a) Brasileiro 2012;20240619;1;1;0;4;0;0;0
Artilheiros no(a) Brasileiro 2023;20240618;1;1;0;2;0;0;0
Artilheiros no(a) Engenhao em Brasileiro;20240619;1;1;0;7;0;0;0
Artilheiros no(a) Maracana;20240619;1;1;0;6;0;0;0
Artilheiros no(a) Maracana em Brasileiro;20240618;1;1;0;8;0;0;0
Artilheiros no(a) Mineirao;20240619;1;1;0;12;0;0;0
Artilheiros por Adversario;20240619;1;1;0;0;0;0;0
Ascoli 0 X 2 Fluminense;20240621;1;1;0;4;0;0;0
Assistencias - Brasileiro 2010;20240619;1;1;0;2;0;0;0
Assistencias - Brasileiro 2023;20240618;1;1;0;4;0;0;0
Assistencias - Brasileiro 2023;20240619;1;1;0;1;0;0;0
Assistencias contra Adversario;20240618;1;1;0;59;0;0;0
Assistencias contra Adversario;20240619;1;1;0;9;0;0;0
Assistencias contra America;20240618;1;1;0;2;0;0;0
Assistencias contra America;20240619;1;1;0;22;0;0;0
Assistencias do German Cano;20240618;1;1;0;8;0;0;0
Assistencias do Guga;20240619;1;1;0;0;0;0;0
Assistencias do Jhon Arias;20240619;1;1;0;52;0;0;0
Assistencias do Matheus Martins;20240619;1;1;0;40;0;0;0
Assistencias em Ano;20240619;1;1;0;1;0;0;0
Assistencias em Campeonato;20240618;1;1;0;6;0;0;0
Assistencias em Campeonato;20240619;1;1;0;7;0;0;0
Athletico PR 0 X 1 Fluminense;20240619;1;1;0;5;0;0;0
Athletico PR 1 X 0 Fluminense;20240619;1;1;0;4;0;0;0
Athletico PR 1 X 2 Fluminense;20240620;1;1;0;14;0;0;0
Atletico GO 1 X 0 Fluminense;20240619;1;1;0;7;0;0;0
Atletico GO 3 X 1 Fluminense;20240617;1;1;0;19;0;0;0
Atletico GO 3 X 2 Fluminense;20240617;1;1;0;23;0;0;0
Atletico MG 0 X 1 Fluminense;20240617;1;1;0;6;0;0;0
Avai 0 X 0 Fluminense;20240623;1;1;0;3;0;0;0
Avai 0 X 3 Fluminense;20240622;1;1;0;12;0;0;0
Avenida da Graca;20240622;1;1;0;5;0;0;0
Ayrton Lucas 2018;20240619;1;1;0;4;0;0;0
Ayrton Lucas 2018;20240621;1;1;0;16;0;0;0
Bahia 1 X 0 Fluminense;20240618;1;1;0;3;0;0;0
Bahia 1 X 0 Fluminense;20240623;1;1;0;84;0;0;0
Bahia 2 X 1 Fluminense;20240619;1;1;0;3;0;0;0
Bahia 2 X 1 Fluminense;20240620;1;1;0;2;0;0;0
Bangu 0 X 0 Fluminense;20240623;1;1;0;1;0;0;0
Bangu 0 X 2 Fluminense;20240619;1;1;0;7;0;0;0
Bangu 2 X 4 Fluminense;20240618;1;1;0;3;0;0;0
Barata 1997;20240619;1;1;0;134;0;0;0
Barcelona 2 X 2 Fluminense;20240621;1;1;0;33;0;0;0
Barcelona Guaiaquil 0 X 3 Fluminense;20240621;1;1;0;15;0;0;0
Batedores de Penalti;20240618;1;1;0;5;0;0;0
Bayern de Munique 1 X 0 Fluminense;20240623;1;1;0;4;0;0;0
Bermudez 1934;20240623;1;1;1;67;0;0;0
Bigode 1956;20240623;1;1;0;6;0;0;0
Biro Biro 2014;20240618;1;1;0;40;0;0;0
Biro Biro 2014;20240619;1;1;0;11;0;0;0
Boavista 2 X 2 Fluminense;20240618;1;1;0;0;0;0;0
Boca Juniors 1 X 2 Fluminense;20240617;1;1;0;31;0;0;0
Bonsucesso 0 X 1 Fluminense;20240622;1;1;0;10;0;0;0
Bonsucesso 1 X 2 Fluminense;20240620;1;1;0;2;0;0;0
Botafogo 0 X 0 Fluminense;20240623;1;1;0;2;0;0;0
Botafogo 1 X 0 Fluminense;20240617;1;1;0;1;0;0;0
Botafogo 1 X 1 Fluminense;20240617;1;1;0;19;0;0;0
Botafogo 1 X 1 Fluminense;20240620;1;1;0;10;0;0;0
Botafogo 2 X 1 Fluminense;20240620;1;1;0;10;0;0;0
Botafogo 2 X 1 Fluminense;20240623;1;1;0;0;0;0;0
Botafogo 4 X 1 Fluminense;20240620;1;1;0;6;0;0;0
Botafogo 4 X 1 Fluminense;20240623;1;1;0;9;0;0;0
Branca 1994;20240620;1;1;0;4;0;0;0
Branca 2003;20240621;1;1;0;5;0;0;0
Branca 2009;20240620;1;1;0;16;0;0;0
Branca 2014 - 2015;20240621;1;1;0;2;0;0;0
Branca 2015 - 2016;20240621;1;1;0;2;0;0;0
Branca 2020;20240620;1;1;0;2;0;0;0
Branca 2023;20240620;1;1;0;12;0;0;0
Branca 2024;20240619;1;1;0;4;0;0;0
Branca 2024;20240620;1;1;0;18;0;0;0
Branca 2024;20240621;1;1;0;23;0;0;0
Branca 2024 em 2024;20240622;1;1;0;6;0;0;0
Branca 2024 em classicos;20240622;1;1;0;3;0;0;0
Branca 2024 no(a) Engenhao;20240622;1;1;0;14;0;0;0
Branca 2024 no(a) Mineirao;20240621;1;1;0;2;0;0;0
Brasileiro;20240618;1;1;0;0;0;0;0
Brasileiro;20240622;1;1;0;19;0;0;0
Brasileiro - 1º Turno;20240617;1;1;0;2;0;0;0
Brasileiro - Segunda Feira;20240619;1;1;0;2;0;0;0
Brasileiro - Terca Feira;20240619;1;1;0;1;0;0;0
Brasileiro 1971;20240622;1;1;0;16;0;0;0
Brasileiro 1972;20240618;1;1;0;21;0;0;0
Brasileiro 1985;20240622;1;1;0;0;0;0;0
Brasileiro 1989;20240622;1;1;0;84;0;0;0
Brasileiro 1993;20240622;1;1;0;0;0;0;0
Brasileiro 1996;20240621;1;1;0;30;0;0;0
Brasileiro 1997;20240621;1;1;0;8;0;0;0
Brasileiro 2006;20240619;1;1;0;5;0;0;0
Brasileiro 2008;20240620;1;1;0;4;0;0;0
Brasileiro 2009;20240623;1;1;0;0;0;0;0
Brasileiro 2010 - Domingo;20240619;1;1;0;1;0;0;0
Brasileiro 2012 - Sabado;20240619;1;1;0;2;0;0;0
Brasileiro 2013;20240618;1;1;0;29;0;0;0
Brasileiro 2016;20240619;1;1;0;18;0;0;0
Brasileiro 2024;20240619;1;1;0;58;0;0;0
Brasileiro 2024;20240621;1;1;0;26;0;0;0
Brasileiro Serie B 1998;20240617;1;1;1;67;0;0;0
Brasileiro Serie B 1998;20240618;1;1;1;16;0;0;0
Brasileiro Serie B 1998;20240619;1;1;1;21;0;0;0
Brasileiro Serie B 1998;20240620;1;1;1;34;0;0;0
Brasileiro Serie B 1998;20240622;1;1;1;0;0;0;0
Brasileiro Serie C;20240617;1;1;0;166;0;0;0
Brasileiro Serie C;20240619;1;1;0;20;0;0;0
Brasileirao;20240620;1;1;0;45;0;0;0
Brasileirao - Posicoes;20240617;1;1;0;52;0;0;0
Brasileirao Rodada a Rodada;20240623;1;1;0;14;0;0;0
Braulio da Silva Machado;20240622;1;1;0;5;0;0;0
Brescia 0 X 1 Fluminense;20240621;1;1;0;12;0;0;0
Brescia 0 X 1 Fluminense;20240623;1;1;0;4;0;0;0
Brinco de Ouro;20240623;1;1;0;8;0;0;0
Bruno Arleu de Araujo;20240622;1;1;0;10;0;0;0
Cabral 1932;20240623;1;1;0;1;0;0;0
Caio Henrique 2019;20240619;1;1;0;0;0;0;0
Caio Paulista 2023;20240619;1;1;0;3;0;0;0
Calegari 2023;20240619;1;1;0;4;0;0;0
Calegari 2023;20240622;1;1;0;21;0;0;0
Calegari 2024;20240622;1;1;0;14;0;0;0
Camisa;20240617;1;1;0;2;0;0;0
Camisa;20240618;1;1;0;8;0;0;0
Camisa;20240619;1;1;0;1;0;0;0
Camisa;20240622;1;1;0;42;0;0;0
Camisa ano a ano;20240618;1;1;0;3;0;0;0
Camisa ano a ano;20240622;1;1;0;2;0;0;0
Camisa por tipo;20240621;1;1;0;5;0;0;0
Camisa por tipo;20240622;1;1;0;5;0;0;0
Camisas em 1996;20240621;1;1;0;33;0;0;0
Camisas em 2023;20240621;1;1;0;33;0;0;0
Camisas em 2023;20240622;1;1;0;276;0;0;0
Camisas em Classicos;20240622;1;1;0;13;0;0;0
Camisas por ano;20240621;1;1;0;7;0;0;0
Camisas por ano;20240622;1;1;0;4;0;0;0
Camisas x Adversario;20240622;1;1;0;4;0;0;0
Camisas x Campeonato;20240621;1;1;0;5;0;0;0
Camisas x Campeonato;20240622;1;1;0;5;0;0;0
Camisas x Estadio;20240621;1;1;0;4;0;0;0
Camisas x Estadio;20240622;1;1;0;6;0;0;0
Camisas x Jogador;20240621;1;1;0;8;0;0;0
Camisas x Jogador;20240622;1;1;0;3;0;0;0
Campanha campeonato x historica em campeonato;20240617;1;1;0;5;0;0;0
Campanha campeonato x historica em campeonato;20240622;1;1;0;5;0;0;0
Campanha campeonato x historica em campeonato;20240623;1;1;0;6;0;0;0
Campeonato por tempo determinado;20240622;1;1;0;21;0;0;0
Campeonato x Jogador;20240618;1;1;0;11;0;0;0
Campeonatos em 2008;20240620;1;1;0;2;0;0;0
Campeonatos por ano;20240620;1;1;0;4;0;0;0
Campeonatos por ano;20240621;1;1;0;1;0;0;0
Campo Grande 0 X 1 Fluminense;20240617;1;1;0;51;0;0;0
Campo Grande 0 X 2 Fluminense;20240620;1;1;0;15;0;0;0
Campo Grande 0 X 2 Fluminense;20240623;1;1;0;7;0;0;0
Canto do Rio 1 X 2 Fluminense;20240623;1;1;0;1;0;0;0
Capuano 1942;20240621;1;1;1;37;0;0;0
Carioca 1914;20240617;1;1;0;20;0;0;0
Carioca 1947;20240621;1;1;1;7;0;0;0
Carioca 1951;20240619;1;1;0;9;0;0;0
Carioca 1956;20240617;1;1;1;45;0;0;0
Carioca 1973;20240621;1;1;0;38;0;0;0
Carioca 1975;20240620;1;1;0;4;0;0;0
Carioca 1976;20240620;1;1;0;7;0;0;0
Carioca 1979;20240618;1;1;1;13;0;0;0
Carioca 1979;20240621;1;1;1;0;0;0;0
Carioca 1983;20240620;1;1;0;12;0;0;0
Carioca 1984;20240623;1;1;0;59;0;0;0
Carioca 1986;20240620;1;1;0;170;0;0;0
Carioca 1986;20240622;1;1;0;26;0;0;0
Carioca 1987;20240620;1;1;0;16;0;0;0
Carioca 1992;20240618;1;1;1;17;0;0;0
Carioca 1994;20240622;1;1;0;41;0;0;0
Carioca 1995;20240617;1;1;1;9;0;0;0
Carioca 1996;20240618;1;1;0;98;0;0;0
Carioca 1996;20240621;1;1;0;21;0;0;0
Carioca 1996;20240623;1;0;1;0;0;0;0
Carioca 2024;20240620;1;1;0;12;0;0;0
Carlinhos 2014;20240619;1;1;0;41;0;0;0
Carlos Alberto Torres 1976;20240618;1;1;0;73;0;0;0
Carlos Andre 1990;20240617;1;1;1;10;0;0;0
Carlos Eduardo 1984;20240621;1;1;0;11;0;0;0
Carlos Roberto 1997;20240622;1;1;0;41;0;0;0
Carlyle 1952;20240619;1;1;0;18;0;0;0
Carlyle 1952;20240622;1;1;0;81;0;0;0
Cartao em campeonato;20240620;1;1;0;3;0;0;0
Cartao x Jogador;20240618;1;1;0;6;0;0;0
Cartoes - Jogador;20240619;1;1;0;2;0;0;0
Cartoes - Jogador;20240623;1;1;0;125;0;0;0
Cartoes em 2023;20240617;1;1;0;3;0;0;0
Cartoes em 2024;20240617;1;1;0;19;0;0;0
Cartoes em 2024;20240622;1;1;0;26;0;0;0
Cartoes no(a) Brasileiro 2024;20240620;1;1;0;16;0;0;0
Cartoes por ano;20240617;1;1;0;3;0;0;0
Cartoes por ano;20240622;1;1;0;1;0;0;0
Castelao;20240621;1;1;0;8;0;0;0
Celta de Vigo 2 X 1 Fluminense;20240623;1;1;0;7;0;0;0
Cene 3 X 5 Fluminense;20240620;1;1;0;13;0;0;0
Centenario;20240618;1;1;0;3;0;0;0
Cesar Diniz 1990;20240622;1;1;0;10;0;0;0
Cesar Paranhos 1909;20240622;1;1;0;30;0;0;0
Charles Miller;20240623;1;1;0;13;0;0;0
Chateau Carrera;20240617;1;1;0;12;0;0;0
Cinza e Branca 1902 - 1904;20240620;1;1;0;36;0;0;0
Cinza e Branca 1902 - 1904;20240621;1;1;0;39;0;0;0
Cinza e Branca 1902 - 1904;20240622;1;1;0;114;0;0;0
Clinamute Vieira Franca;20240618;1;1;1;10;0;0;0
Classicos - Adauto de Assis;20240617;1;1;0;1;0;0;0
Classicos - Amigao;20240617;1;1;0;4;0;0;0
Classicos - Arena da Amazonia;20240617;1;1;0;3;0;0;0
Classicos - Brasileiro;20240617;1;1;0;2;0;0;0
Classicos - Brasileiro 2012;20240617;1;1;0;25;0;0;0
Classicos - Brasileiro 2022;20240617;1;1;0;1;0;0;0
Classicos - Brasileiro 2024;20240617;1;1;0;19;0;0;0
Classicos - Engenhao;20240617;1;1;0;6;0;0;0
