# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240610
# Data de termino: 20240616
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Americano 1 X 1 Fluminense;20240614;1;1;0;13;0;0;0
Amistoso 1902;20240610;1;1;0;6;0;0;0
Amistoso 1934;20240614;1;1;0;24;0;0;0
Amistoso 1967;20240614;1;1;0;24;0;0;0
Amistoso Interestadual 1968;20240615;1;1;0;7;0;0;0
Amistoso Internacional 1950;20240613;1;1;0;4;0;0;0
America - Brasileiro - Maracana;20240612;1;1;0;3;0;0;0
America - Brasileiro - Maracana;20240613;1;1;0;3;0;0;0
America - Caio Martins;20240613;1;1;0;4;0;0;0
America - Maracana;20240614;1;1;0;5;0;0;0
America 0 X 3 Fluminense;20240616;1;1;0;152;0;0;0
America 2 X 4 Fluminense;20240613;1;1;0;2;0;0;0
America MG - Anderson Daronco;20240612;1;1;0;9;0;0;0
America MG 1 X 1 Fluminense;20240615;1;1;0;17;0;0;0
America MG nos turnos;20240614;1;1;0;92;0;0;0
America de 01/01/1952 ate 31/12/1962;20240613;1;1;0;13;0;0;0
America-RJ x Bangu-RJ;20240613;1;1;0;46;0;0;0
Americo Couto 1904;20240612;1;1;0;19;0;0;0
Anapolina 3 X 1 Fluminense;20240612;1;1;1;4;0;0;0
Anderson 2008;20240614;1;1;0;4;0;0;0
Anderson 2013;20240611;1;1;0;35;0;0;0
Anderson 2013;20240614;1;1;0;8;0;0;0
Anderson Daronco;20240614;1;1;0;11;0;0;0
Anderson Daronco em 01/01/2000 - 31/12/2024;20240614;1;1;0;12;0;0;0
Anderson Daronco em 2024;20240614;1;1;0;4;0;0;0
Andre 2024;20240611;1;1;0;4;0;0;0
Andre 2024;20240613;1;1;0;40;0;0;0
Andre Luis 2011;20240613;1;1;0;5;0;0;0
Andre Miquimba 1997;20240615;1;1;1;9;0;0;0
Andre Moritz 2007;20240611;1;1;0;4;0;0;0
Andre Moritz 2007;20240614;1;1;0;8;0;0;0
Aniversariantes do dia;20240610;1;1;0;49;0;0;0
Aniversariantes do dia;20240611;1;1;0;2;0;0;0
Aniversariantes do dia;20240613;1;1;0;29;0;0;0
Aniversariantes do dia;20240615;1;1;0;6;0;0;0
Aniversariantes em 10 / 06;20240610;1;1;0;11;0;0;0
Aniversariantes em 11 / 5;20240612;1;1;0;7;0;0;0
Aniversariantes em 12 / 06;20240612;1;1;0;1;0;0;0
Aniversariantes em 12 / 6;20240612;1;1;0;1;0;0;0
Aniversariantes em 13 / 06;20240613;1;1;0;11;0;0;0
Aniversariantes em 15 / 06;20240615;1;1;0;2;0;0;0
Aniversariantes em 5 / 11;20240612;1;1;0;1;0;0;0
Ano 2024;20240612;1;1;0;13;0;0;0
Ano 2024;20240613;1;1;0;90;0;0;0
Ano a ano;20240612;1;1;0;2;0;0;0
Ano a ano;20240613;1;1;0;1;0;0;0
Antonio Carlos 2015;20240611;1;1;0;14;0;0;0
Antonio Carlos 2015;20240614;1;1;0;1;0;0;0
Aproveitamento Tecnicos;20240613;1;1;0;10;0;0;0
Aproveitamento Tecnicos;20240614;1;1;0;75;0;0;0
Aproveitamento Tecnicos em classicos;20240611;1;1;0;5;0;0;0
Aproveitamento Tecnicos em classicos;20240612;1;1;0;2;0;0;0
Aproveitamento Tecnicos no;20240613;1;1;0;44;0;0;0
Aproveitamento Tecnicos no;20240614;1;1;0;61;0;0;0
Aproveitamento Tecnicos no Brasileiro;20240614;1;1;0;42;0;0;0
Aproveitamento Arbitros;20240614;1;1;0;14;0;0;0
Arena do Gremio;20240610;1;1;0;7;0;0;0
Arena do Gremio;20240614;1;1;0;9;0;0;0
Argemiro 1962;20240614;1;1;0;15;0;0;0
Argentinos Juniors 1 X 0 Fluminense;20240615;1;1;0;228;0;0;0
Arinelson 1999;20240616;1;1;1;3;0;0;0
Arouca 2008;20240613;1;1;0;39;0;0;0
Arouca 2008;20240614;1;1;0;5;0;0;0
Artilharia com Tecnico;20240614;1;1;0;0;0;0;0
Artilharia em passagem de Tecnico;20240612;1;1;0;91;0;0;0
Artilheiros com Abel 1ª passagem;20240612;1;1;0;8;0;0;0
Artilheiros com Abel 2ª passagem;20240612;1;1;0;30;0;0;0
Artilheiros com Abel 4ª passagem;20240612;1;1;0;10;0;0;0
Artilheiros com Adolpho Milman(Russo) 1ª passagem;20240612;1;1;0;6;0;0;0
Artilheiros com Carlos Alberto Torres 1ª passagem;20240612;1;1;0;3;0;0;0
Artilheiros com Cuca 1ª passagem;20240612;1;1;0;3;0;0;0
Artilheiros com Cuca 2ª passagem;20240612;1;1;0;4;0;0;0
Artilheiros com Dorival Junior 1ª passagem;20240612;1;1;0;2;0;0;0
Artilheiros com Fernando Diniz 1ª passagem;20240612;1;1;0;5;0;0;0
Artilheiros com Fernando Diniz 2ª passagem;20240612;1;1;0;15;0;0;0
Artilheiros contra America MG;20240611;1;1;0;5;0;0;0
Artilheiros contra Athletico PR;20240611;1;1;0;4;0;0;0
Artilheiros contra Atletico MG;20240611;1;1;0;9;0;0;0
Artilheiros contra Avai;20240611;1;1;0;2;0;0;0
Artilheiros contra Bahia;20240611;1;1;0;3;0;0;0
Artilheiros contra Boavista;20240611;1;1;0;4;0;0;0
Artilheiros contra Botafogo PB;20240611;1;1;0;3;0;0;0
Artilheiros contra Bragantino;20240611;1;1;0;8;0;0;0
Artilheiros contra Campinense;20240611;1;1;0;2;0;0;0
Artilheiros contra Chapecoense;20240611;1;1;0;11;0;0;0
Artilheiros contra Corinthians;20240611;1;1;0;8;0;0;0
Artilheiros contra Cruzeiro;20240611;1;1;0;1;0;0;0
Artilheiros contra Figueirense;20240611;1;1;0;2;0;0;0
Artilheiros contra Fortaleza;20240611;1;1;0;2;0;0;0
Artilheiros contra Goias;20240611;1;1;0;2;0;0;0
Artilheiros contra Gremio;20240611;1;1;0;17;0;0;0
Artilheiros contra Internacional;20240611;1;1;0;2;0;0;0
Artilheiros contra Palmeiras;20240611;1;1;0;9;0;0;0
Artilheiros contra Santos;20240611;1;1;0;2;0;0;0
Artilheiros contra Sport;20240611;1;1;0;1;0;0;0
Artilheiros contra Vasco;20240611;1;1;0;4;0;0;0
Artilheiros contra Vitoria BA;20240611;1;1;0;6;0;0;0
Artilheiros dos Seculos;20240615;1;1;0;4;0;0;0
Artilheiros em 1985;20240612;1;1;0;6;0;0;0
Artilheiros em 2024;20240615;1;1;0;18;0;0;0
Artilheiros em turnos;20240614;1;1;0;20;0;0;0
Artilheiros no(a) Carioca;20240615;1;1;0;11;0;0;0
Artilheiros no(a) Copa Sul Americana;20240615;1;1;0;6;0;0;0
Artilheiros no(a) Engenhao;20240611;1;1;0;28;0;0;0
Artilheiros no(a) Maracana;20240613;1;1;0;7;0;0;0
Artilheiros no(a) Maracana;20240615;1;1;0;25;0;0;0
Asprilla 2001;20240614;1;1;0;3;0;0;0
Assistencias do Jair Francisco;20240614;1;1;0;10;0;0;0
Assistencias do Lele;20240616;1;1;0;35;0;0;0
Atanasio Girardot;20240614;1;1;0;12;0;0;0
Ataque/Defesa no(a) Brasileiro;20240614;1;1;0;35;0;0;0
Athletico PR 0 X 3 Fluminense;20240611;1;1;0;13;0;0;0
Athletico PR 1 X 3 Fluminense;20240611;1;1;0;21;0;0;0
Atletico GO - Amistoso Interestadual;20240613;1;1;0;4;0;0;0
Atletico GO - Brasileiro;20240613;1;1;0;10;0;0;0
Atletico GO - Fernando Diniz;20240615;1;1;0;6;0;0;0
Atletico GO - Maracana;20240613;1;1;0;21;0;0;0
Atletico GO 0 X 6 Fluminense;20240615;1;1;0;28;0;0;0
Atletico GO 1 X 4 Fluminense;20240613;1;1;0;294;0;0;0
Atletico GO 3 X 1 Fluminense;20240614;1;1;0;3;0;0;0
Atletico MG 0 X 0 Fluminense;20240615;1;1;0;842;0;0;0
Atuacao x Resultado - Anacleto Pietrobom;20240616;1;1;0;3;0;0;0
Atuacao x Resultado - Anderson Daronco;20240614;1;1;0;19;0;0;0
Atuacao x Resultado - Argemiro Felix de Lima;20240616;1;1;0;5;0;0;0
Atuacao x Resultado - Raphael Claus;20240614;1;1;0;119;0;0;0
Ayrton 1920;20240613;1;1;0;34;0;0;0
Bahia 1 X 0 Fluminense;20240615;1;1;0;27;0;0;0
Bahia 1 X 1 Fluminense;20240611;1;1;0;230;0;0;0
Bahia 1 X 1 Fluminense;20240612;1;1;0;35;0;0;0
Bahia 1 X 2 Fluminense;20240616;1;1;0;5;0;0;0
Bahia 2 X 1 Fluminense;20240612;1;1;0;2;0;0;0
Bahia 3 X 3 Fluminense;20240610;1;1;1;34;0;0;0
Bahia 3 X 3 Fluminense;20240614;1;1;0;11;0;0;0
Bangu 0 X 2 Fluminense;20240616;1;1;0;21;0;0;0
Bangu 0 X 4 Fluminense;20240611;1;1;0;24;0;0;0
Bangu 5 X 0 Fluminense;20240616;1;1;0;86;0;0;0
Barcelona Guaiaquil 0 X 3 Fluminense;20240615;1;1;0;1;0;0;0
Bartho 1916;20240615;1;1;0;65;0;0;0
Batatais 1946;20240611;1;1;0;16;0;0;0
Bioro 1944;20240611;1;1;1;62;0;0;0
Bobadilla 2021;20240614;1;1;0;11;0;0;0
Bonsucesso 0 X 1 Fluminense;20240615;1;1;0;21;0;0;0
Bonsucesso 1 X 3 Fluminense;20240616;1;1;0;14;0;0;0
Bonsucesso 1 X 7 Fluminense;20240614;1;1;0;10;0;0;0
Botafogo - Brasileiro;20240610;1;1;0;7;0;0;0
Botafogo - Brasileiro - Engenhao;20240610;1;1;0;20;0;0;0
Botafogo - Brasileiro - Mandante;20240613;1;1;0;37;0;0;0
Botafogo - Brasileiro 1988;20240612;1;1;0;3;0;0;0
Botafogo - Brasileiro 2010;20240612;1;1;0;4;0;0;0
Botafogo - Brasileiro 2010 - Engenhao;20240613;1;1;0;5;0;0;0
Botafogo - Marcelo 2024;20240611;1;1;0;57;0;0;0
Botafogo 0 X 0 Fluminense;20240615;1;0;0;0;0;0;0
Botafogo 0 X 1 Fluminense;20240610;1;1;0;3;0;0;0
Botafogo 0 X 1 Fluminense;20240615;1;1;0;20;0;0;0
Botafogo 0 X 2 Fluminense;20240615;1;1;0;32;0;0;0
Botafogo 0 X 6 Fluminense;20240611;1;1;0;38;0;0;0
Botafogo 0 X 6 Fluminense;20240613;1;1;0;20;0;0;0
Botafogo 1 X 0 Fluminense;20240614;1;1;0;25;0;0;0
Botafogo 1 X 0 Fluminense;20240615;1;1;0;19;0;0;0
Botafogo 1 X 1 Fluminense;20240611;1;1;0;23;0;0;0
Botafogo 1 X 2 Fluminense;20240615;1;1;0;12;0;0;0
Botafogo 2 X 0 Fluminense;20240611;1;1;1;0;0;0;0
Botafogo 3 X 1 Fluminense;20240612;1;1;1;5;0;0;0
Botafogo 6 X 1 Fluminense;20240613;1;1;0;3;0;0;0
Botafogo Macae 0 X 1 Fluminense;20240612;1;0;0;0;0;0;0
Botafogo SP 1 X 1 Fluminense;20240611;1;1;1;25;0;0;0
Botafogo SP 1 X 1 Fluminense;20240614;1;1;1;7;0;0;0
Botafogo SP 1 X 1 Fluminense;20240616;1;1;1;37;0;0;0
Botafogo de 01/01/2000 ate 31/12/2024;20240614;1;1;0;49;0;0;0
Brasileiro;20240611;1;1;0;0;0;0;0
Brasileiro;20240613;1;1;0;4;0;0;0
Brasileiro - 1º Turno 2008;20240612;1;1;0;17;0;0;0
Brasileiro - 1º Turno 2008;20240615;1;1;0;28;0;0;0
Brasileiro - 1º Turno 2009;20240615;1;1;0;24;0;0;0
Brasileiro - 1º Turno 2019;20240615;1;1;0;23;0;0;0
Brasileiro - 1º Turno 2022;20240614;1;1;0;30;0;0;0
Brasileiro - 1º Turno 2023;20240614;1;1;0;84;0;0;0
Brasileiro - 2º Turno 2008;20240612;1;1;0;2;0;0;0
Brasileiro 1973;20240616;1;1;1;13;0;0;0
Brasileiro 1977;20240611;1;1;0;51;0;0;0
Brasileiro 1977;20240615;1;1;1;70;0;0;0
Brasileiro 1978;20240612;1;1;1;61;0;0;0
Brasileiro 1985;20240615;1;1;0;13;0;0;0
Brasileiro 1987;20240610;1;1;0;6;0;0;0
Brasileiro 1993;20240610;1;1;0;58;0;0;0
Brasileiro 2001;20240615;1;1;1;13;0;0;0
Brasileiro 2008;20240612;1;1;0;16;0;0;0
Brasileiro 2009;20240610;1;1;0;8;0;0;0
Brasileiro 2009;20240612;1;1;0;52;0;0;0
Brasileiro 2010;20240615;1;1;0;37;0;0;0
Brasileiro 2011;20240615;1;1;0;9;0;0;0
Brasileiro 2012;20240615;1;1;0;20;0;0;0
Brasileiro 2012 - Atletico GO;20240614;1;1;0;9;0;0;0
Brasileiro 2012 - Leandro Pedro Vuaden;20240614;1;1;0;8;0;0;0
Brasileiro 2012 - Prudentao;20240614;1;1;0;3;0;0;0
Brasileiro 2012 x Brasileiro 2010;20240614;1;1;0;9;0;0;0
Brasileiro 2013;20240612;1;1;0;14;0;0;0
Brasileiro 2013;20240615;1;1;0;5;0;0;0
Brasileiro 2014;20240615;1;1;0;9;0;0;0
Brasileiro 2015;20240615;1;1;0;5;0;0;0
Brasileiro 2023 - America MG;20240614;1;1;0;4;0;0;0
Brasileiro 2023 - Anderson Daronco;20240614;1;1;0;3;0;0;0
Brasileiro 2023 - Maracana;20240614;1;1;0;3;0;0;0
Brasileiro 2023 contra times do(a) Brasil;20240613;1;1;0;8;0;0;0
Brasileiro 2023 x Brasileiro 2010;20240614;1;1;0;4;0;0;0
Brasileiro 2023 x Brasileiro 2022;20240614;1;1;0;39;0;0;0
Brasileiro 2023 x Brasileiro 2024;20240614;1;1;0;5;0;0;0
Brasileiro 2024;20240610;1;1;0;53;0;0;0
Brasileiro 2024;20240616;1;1;0;52;0;0;0
Brasileiro 2024 - Fabio 2024;20240614;1;1;0;29;0;0;0
Brasileiro Serie B 1998;20240615;1;1;1;67;0;0;0
Brasileiro Serie B 1998;20240616;1;1;0;22;0;0;0
Brasileiro Serie C 1999;20240616;1;1;0;12;0;0;0
Brasileiro em 01/01/2022 - 31/12/2024;20240614;1;1;0;6;0;0;0
Brasileirao;20240615;1;1;0;31;0;0;0
Brasileirao - Posicoes;20240614;1;1;0;26;0;0;0
Brasileirao Rodada a Rodada;20240611;1;1;0;1;0;0;0
Brasileirao Rodada a Rodada;20240612;1;1;0;7;0;0;0
Brasileirao Rodada a Rodada;20240614;1;1;0;18;0;0;0
Brasileirao pontos por ano;20240611;1;1;0;5;0;0;0
Brasileirao pontos por ano;20240612;1;1;0;5;0;0;0
Brasileirao pontos por ano;20240614;1;1;0;11;0;0;0
Brasileirao por ano;20240614;1;1;0;4;0;0;0
Brasileirao por ano;20240616;1;1;0;3;0;0;0
Brasiliense 1 X 1 Fluminense;20240616;1;1;0;0;0;0;0
Bruno 2006;20240613;1;1;0;1;0;0;0
Bruno Mota Correa;20240616;1;1;0;0;0;0;0
Buchan 1909;20240613;1;1;0;0;0;0;0
C. Robinson 1907;20240611;1;1;0;16;0;0;0
C. Robinson 1907;20240613;1;1;0;0;0;0;0
CRB 2 X 2 Fluminense;20240611;1;1;0;14;0;0;0
CSA 0 X 0 Fluminense;20240611;1;1;0;0;0;0;0
Cabofriense 1 X 4 Fluminense;20240615;1;1;0;2;0;0;0
Cabofriense 2 X 2 Fluminense;20240612;1;1;0;2;0;0;0
Cabral 1932;20240616;1;1;0;5;0;0;0
Caio 2002;20240613;1;1;0;19;0;0;0
Caio 2002;20240614;1;1;0;1;0;0;0
Caio Henrique 2019;20240613;1;1;0;24;0;0;0
Caio Paulista 2023;20240613;1;1;0;31;0;0;0
Caio Vinicius 2021;20240614;1;1;0;26;0;0;0
Calegari 2023;20240614;1;1;0;44;0;0;0
Camisa;20240611;1;1;0;3;0;0;0
Camisa;20240612;1;1;0;1;0;0;0
Camisa;20240613;1;1;0;18;0;0;0
Camisa ano a ano;20240611;1;1;0;10;0;0;0
Camisas em 1902;20240611;1;1;0;11;0;0;0
Campanha campeonato x historica em campeonato;20240612;1;1;0;4;0;0;0
Campanha campeonato x historica em campeonato;20240613;1;1;0;5;0;0;0
Campanha campeonato x historica em campeonato;20240614;1;1;0;17;0;0;0
Campanha campeonato x historica em campeonato;20240615;1;1;0;6;0;0;0
Campanha em 2024 x Campanhas historicas;20240612;1;1;0;17;0;0;0
Campanha em 2024 x Campanhas historicas;20240613;1;1;0;6;0;0;0
Campanha em 2024 x Campanhas historicas;20240614;1;1;0;15;0;0;0
Campeonato por tempo determinado;20240614;1;1;0;12;0;0;0
Campeonato x Adversario;20240614;1;1;0;15;0;0;0
Campeonato x Estadio;20240614;1;1;0;17;0;0;0
Campeonato x Arbitro;20240614;1;1;0;14;0;0;0
Campeonatos;20240613;1;1;0;6;0;0;0
Campeonatos em 2023;20240614;1;1;0;4;0;0;0
Campeonatos por ano;20240614;1;1;0;2;0;0;0
Campo Grande 0 X 1 Fluminense;20240610;1;0;0;0;0;0;0
Campo Grande 0 X 5 Fluminense;20240616;1;1;0;7;0;0;0
Capuano 1942;20240615;1;1;1;12;0;0;0
Carioca 1906;20240610;1;1;0;33;0;0;0
Carioca 1906;20240611;1;1;0;91;0;0;0
Carioca 1907;20240610;1;1;0;10;0;0;0
Carioca 1908;20240610;1;1;0;9;0;0;0
Carioca 1909;20240610;1;1;0;10;0;0;0
Carioca 1911;20240610;1;1;0;6;0;0;0
Carioca 1917;20240610;1;1;0;10;0;0;0
Carioca 1918;20240610;1;1;0;10;0;0;0
Carioca 1919;20240610;1;1;0;9;0;0;0
Carioca 1924;20240610;1;1;0;8;0;0;0
Carioca 1936;20240610;1;1;0;8;0;0;0
Carioca 1937;20240610;1;1;0;10;0;0;0
Carioca 1938;20240610;1;1;0;7;0;0;0
Carioca 1940;20240610;1;1;0;7;0;0;0
Carioca 1941;20240610;1;1;0;8;0;0;0
Carioca 1946;20240610;1;1;0;8;0;0;0
Carioca 1950;20240616;1;1;0;47;0;0;0
Carioca 1951;20240610;1;1;0;14;0;0;0
Carioca 1951;20240616;1;1;0;7;0;0;0
Carioca 1953;20240611;1;1;0;47;0;0;0
Carioca 1956;20240615;1;1;0;3;0;0;0
Carioca 1959;20240610;1;1;0;8;0;0;0
Carioca 1962;20240610;1;1;1;40;0;0;0
Carioca 1964;20240610;1;1;0;12;0;0;0
Carioca 1969;20240610;1;1;0;6;0;0;0
Carioca 1971;20240610;1;1;0;8;0;0;0
Carioca 1973;20240610;1;1;0;7;0;0;0
Carioca 1974;20240614;1;1;0;26;0;0;0
Carioca 1975;20240610;1;1;0;8;0;0;0
Carioca 1975;20240611;1;1;1;38;0;0;0
Carioca 1976;20240610;1;1;0;7;0;0;0
Carioca 1978;20240615;1;1;0;53;0;0;0
Carioca 1979;20240611;1;1;1;63;0;0;0
Carioca 1980;20240610;1;1;0;8;0;0;0
Carioca 1983;20240610;1;1;0;7;0;0;0
Carioca 1984;20240610;1;1;0;2;0;0;0
Carioca 1984;20240614;1;1;1;5;0;0;0
Carioca 1985;20240610;1;1;0;8;0;0;0
Carioca 1986;20240610;1;1;1;34;0;0;0
Carioca 1986;20240614;1;1;1;36;0;0;0
Carioca 1993;20240610;1;1;0;65;0;0;0
Carioca 1993;20240615;1;1;1;9;0;0;0
Carioca 1994;20240611;1;1;1;18;0;0;0
Carioca 1995;20240610;1;1;0;8;0;0;0
Carioca 1996;20240611;1;1;1;0;0;0;0
Carioca 2002;20240610;1;1;0;9;0;0;0
Carioca 2005;20240610;1;1;0;9;0;0;0
Carioca 2012;20240610;1;1;0;7;0;0;0
Carioca 2022;20240610;1;1;0;6;0;0;0
Carioca 2022;20240611;1;1;0;5;0;0;0
Carioca 2023;20240610;1;1;0;8;0;0;0
Carioca 2024;20240612;1;1;0;41;0;0;0
Carioca 2024;20240616;1;1;0;0;0;0;0
Carlinhos 2008;20240611;1;1;0;1;0;0;0
Carlinhos 2008;20240614;1;1;0;3;0;0;0
Carlos Andre 1990;20240616;1;1;1;36;0;0;0
Carlos Eduardo 1984;20240612;1;1;1;36;0;0;0
Carlos Floriano Vidal;20240611;1;1;1;20;0;0;0
Carlyle 1952;20240615;1;1;0;2;0;0;0
Carlyle 1952;20240616;1;1;0;13;0;0;0
Cartao em campeonato;20240614;1;1;0;14;0;0;0
Cartao Arbitros;20240614;1;1;0;14;0;0;0
Cartoes no(a) Brasileiro;20240614;1;1;0;11;0;0;0
Cartoes no(a) Brasileiro 2023;20240614;1;1;0;7;0;0;0
Castilho 1965;20240616;1;1;0;23;0;0;0
Castro 1998;20240611;1;1;0;9;0;0;0
Cazares 2021;20240614;1;1;0;16;0;0;0
Ceara 0 X 1 Fluminense;20240612;1;1;0;1;0;0;0
Celeste 1939;20240616;1;1;0;16;0;0;0
Cerro Portenho 0 X 0 Fluminense;20240612;1;1;0;15;0;0;0
Chacarita Junior;20240610;1;1;0;12;0;0;0
Chapecoense 1 X 0 Fluminense;20240611;1;1;0;6;0;0;0
Charles Miller;20240612;1;1;0;10;0;0;0
Cinza e Branca 1902 - 1904;20240613;1;1;0;10;0;0;0
Cinza e Branca 2002;20240611;1;1;0;31;0;0;0
Clinamute Vieira Franca;20240611;1;1;1;25;0;0;0
Classicos - Achilles Pederneiras;20240614;1;1;0;15;0;0;0
Classicos - Brasileiro;20240614;1;1;0;5;0;0;0
Classicos - Brasileiro 2012;20240614;1;1;0;4;0;0;0
Classicos - Marcelo de Lima Henrique;20240614;1;1;0;72;0;0;0
Classicos - Raphael Claus;20240614;1;1;0;48;0;0;0
Classicos - Wilton Pereira Sampaio;20240614;1;1;0;17;0;0;0
Classicos em Campeonato;20240614;1;1;0;10;0;0;0
Claudio Pitbul 2006;20240614;1;1;0;38;0;0;0
Colo Colo 0 X 1 Fluminense;20240612;1;1;0;14;0;0;0
Colorado 0 X 1 Fluminense;20240615;1;1;0;7;0;0;0
Comercial 2 X 0 Fluminense;20240614;1;1;0;20;0;0;0
Compara Adversarios;20240613;1;1;0;18;0;0;0
Compara Tecnicos adversarios;20240611;1;1;0;8;0;0;0
Compara Arbitros;20240614;1;1;0;20;0;0;0
Comparacao ano corrente x campanhas historicas;20240613;1;1;0;80;0;0;0
Comparacao ano corrente x campanhas historicas;20240614;1;1;0;53;0;0;0
Comparacao ano corrente x campanhas historicas;20240615;1;0;0;0;0;0;0
Comparacao campeonato corrente x campanhas historicas;20240612;1;1;0;75;0;0;0
Comparacao campeonato corrente x campanhas historicas;20240613;1;1;0;6;0;0;0
Comparacao campeonato corrente x campanhas historicas;20240614;1;1;0;20;0;0;0
Comparacao campeonato corrente x campanhas historicas;20240615;1;1;0;11;0;0;0
Comparacao de campeonatos;20240614;1;1;0;46;0;0;0
Comparacao entre anos;20240611;1;1;0;3;0;0;0
Conca 2015;20240611;1;1;0;6;0;0;0
Conca 2015;20240612;1;1;0;0;0;0;0
Conca 2015;20240613;1;1;0;0;0;0;0
Conca 2015;20240614;1;1;0;42;0;0;0
Conca 2015;20240615;1;1;0;6;0;0;0
Consolidados de turnos;20240614;1;1;0;35;0;0;0
Consulta Jogo Numero;20240611;1;1;0;2;0;0;0
Consulta Placar;20240616;1;1;0;9;0;0;0
Consulta Turno;20240612;1;1;0;8;0;0;0
Consulta Turno;20240614;1;1;0;10;0;0;0
Copa do Brasil 2024;20240612;1;1;0;16;0;0;0
Copa do Brasil 2024;20240616;1;1;0;6;0;0;0
Corinthians 1 X 2 Fluminense;20240615;1;1;0;61;0;0;0
Coritiba 1 X 0 Fluminense;20240615;1;1;0;7;0;0;0
Coritiba 2 X 1 Fluminense;20240612;1;1;0;7;0;0;0
Costa Santos 1911;20240614;1;0;0;0;0;0;0
Cristiano 2024;20240615;1;1;0;0;0;0;0
Cruickshank 1905;20240612;1;1;0;12;0;0;0
Cruickshank 1905;20240613;1;1;0;0;0;0;0
Cruzeiro 0 X 2 Fluminense;20240616;1;1;0;0;0;0;0
Cruzeiro 1 X 0 Fluminense;20240611;1;1;0;52;0;0;0
Creditos;20240613;1;1;0;16;0;0;0
Curiosidades e Titulos;20240614;1;1;0;40;0;0;0
Curiosidades e Titulos;20240615;1;1;0;15;0;0;0
Cesar 2003;20240614;1;1;0;3;0;0;0
Cicero 1993;20240610;1;1;1;18;0;0;0
Cicero 2016;20240614;1;1;0;27;0;0;0
Dago 1991;20240615;1;1;0;10;0;0;0
Danielzinho 2024;20240615;1;1;0;42;0;0;0
Danilo Barcelos 2021;20240615;1;1;0;28;0;0;0
David Braz 2024;20240612;1;1;0;60;0;0;0
David Braz 2024;20240615;1;1;0;13;0;0;0
Deportivo Galicia 1 X 3 Fluminense;20240611;1;1;1;2;0;0;0
Desportiva 1 X 0 Fluminense;20240615;1;1;0;30;0;0;0
Didi 1956;20240616;1;1;0;22;0;0;0
Diego Cavalieri 2017;20240613;1;1;0;2;0;0;0
Diego Souza 2016;20240615;1;1;0;30;0;0;0
Diguinho 2014;20240615;1;1;0;34;0;0;0
Digao 2020;20240615;1;1;0;38;0;0;0
Dionisio 1973;20240616;1;1;0;9;0;0;0
Disputa de penalti contra America;20240613;1;1;0;5;0;0;0
Disputa de penalti contra Botafogo;20240613;1;1;0;18;0;0;0
Dodi 2020;20240615;1;1;0;19;0;0;0
Dodo 2008;20240615;1;1;0;18;0;0;0
Dodo 2008;20240616;1;1;0;0;0;0;0
Doval 1978;20240612;1;1;0;16;0;0;0
Dudu 1994;20240616;1;1;0;2;0;0;0
Dulcidio Wanderley Boschilla;20240615;1;1;0;22;0;0;0
Edgard Calvert 1912;20240615;1;1;0;112;0;0;0
Edinho 1966;20240615;1;1;0;36;0;0;0
Edinho 1989;20240615;1;1;0;128;0;0;0
Edinho 1995;20240615;1;1;0;7;0;0;0
Edmilson 1963;20240615;1;1;0;17;0;0;0
Edmundo 2004;20240616;1;1;0;12;0;0;0
Edson 1955;20240614;1;1;0;63;0;0;0
Egidio 2021;20240613;1;1;0;2;0;0;0
Egidio 2021;20240616;1;1;0;16;0;0;0
El Colosso del Parque;20240610;1;1;0;9;0;0;0
Elenco de jogadores em 1902;20240611;1;1;0;47;0;0;0
Elenco de jogadores em 1903;20240611;1;1;0;8;0;0;0
Elenco de jogadores em 1904;20240611;1;1;0;10;0;0;0
Elenco de jogadores em 1905;20240611;1;1;0;11;0;0;0
Elenco de jogadores em 1906;20240611;1;1;0;51;0;0;0
Elenco de jogadores em 2018;20240615;1;1;0;21;0;0;0
Elenco de jogadores em 2019;20240615;1;1;0;41;0;0;0
Elenco de jogadores em 2020;20240615;1;1;0;27;0;0;0
Elenco de jogadores em 2021;20240615;1;1;0;51;0;0;0
Elenco por em Ano;20240611;1;1;0;45;0;0;0
Elenco por em Ano;20240615;1;1;0;16;0;0;0
Elivelton 2014;20240616;1;1;0;21;0;0;0
Emerson Sheik 2011;20240616;1;1;0;39;0;0;0
Emile Etchegaray 1910;20240613;1;1;0;0;0;0;0
Engenheiro Araripe;20240616;1;1;0;57;0;0;0
Engenhao;20240610;1;1;0;21;0;0;0
Engenhao;20240612;1;1;0;55;0;0;0
Engenhao - Botafogo;20240611;1;1;0;33;0;0;0
Engenhao - Brasileiro;20240611;1;1;0;4;0;0;0
Engenhao - German Cano 2024;20240611;1;1;0;21;0;0;0
Engenhao - Marcelo 2024;20240611;1;1;0;15;0;0;0
Ernesto 1939;20240614;1;1;0;4;0;0;0
Especiais Adversarios;20240616;1;1;0;8;0;0;0
Especiais Brasileirao;20240616;1;1;0;16;0;0;0
Especiais Campeonatos;20240610;1;1;0;9;0;0;0
Especiais Campeonatos;20240613;1;1;0;1;0;0;0
Especiais Campeonatos;20240615;1;1;0;3;0;0;0
